OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,DEBRIS_TYPE,ORBITAL_PERIOD,ORBITAL_PERIOD_HOURS,ALTITUDE,PERIGEE,APOGEE
FENGYUN 1C DEB,1999-025ER,2024-12-31T18:25:10.229664,14.02644459,0.0084394,98.8886,4.5264,282.1774,252.3507,0,U,29847,999,91884,0.00074713,1.145e-05,0.0,7262.789232586317,FENGYUN 1C,6159.7967558772225,1.7110546544103395,891.7892325863168,7201.4956491368275,7324.082816035806
FENGYUN 1C DEB,1999-025ES,2024-12-31T10:55:40.751328,14.17940449,0.0120055,98.2848,249.9213,224.221,310.6672,0,U,29848,999,92205,0.0036146,7.906e-05,0.0,7210.463458245704,FENGYUN 1C,6093.348133407655,1.6925967037243486,839.4634582457038,7123.898239197735,7297.0286772936715
FENGYUN 1C DEB,1999-025ET,2024-12-31T11:48:19.181952,14.03199753,0.0082138,99.0248,87.4932,285.9216,139.5675,0,U,29849,999,91511,0.0028751,4.573e-05,0.0,7260.8730172503965,FENGYUN 1C,6157.359114213985,1.710377531726107,889.8730172503965,7201.233658461305,7320.512376039488
FENGYUN 1C DEB,1999-025EU,2024-12-31T16:27:36.024768,13.97906322,0.0104348,98.0984,326.7885,187.8424,347.5885,0,U,29850,999,91181,0.0028827,4.244e-05,0.0,7279.1912281425,FENGYUN 1C,6180.675094047799,1.7168541927910552,908.1912281425002,7203.234323515079,7355.148132769922
FENGYUN 1C DEB,1999-025EV,2024-12-31T20:37:05.935872,13.83239987,0.0143706,99.6264,34.4633,59.9553,112.5659,0,U,29851,999,90584,0.0008278,9.37e-06,0.0,7330.554347895544,FENGYUN 1C,6246.208083483754,1.7350578009677096,959.5543478955442,7225.209883583677,7435.8988122074115
FENGYUN 1C DEB,1999-025EW,2024-12-31T06:09:39.768192,14.03638161,0.0141229,99.3667,358.2255,25.2417,346.6156,0,U,29852,999,91117,0.0068932,0.00011799,0.0,7259.361046128666,FENGYUN 1C,6155.435943720657,1.7098433177001824,888.3610461286662,7156.837816010296,7361.884276247037
FENGYUN 1C DEB,1999-025EX,2024-12-31T15:04:52.159008,13.92225675,0.0163377,98.4268,152.2615,104.7416,257.1914,0,U,29853,999,90850,0.0037278,5.295e-05,0.0,7298.978463916285,FENGYUN 1C,6205.893874351485,1.723859409542079,927.9784639162854,7179.72994346636,7418.226984366211
FENGYUN 1C DEB,1999-025EY,2024-12-31T18:40:05.280096,13.8292788,0.0146971,98.897,179.9779,262.7423,107.9451,0,U,29854,999,90561,0.0010137,1.16e-05,0.0,7331.657240441721,FENGYUN 1C,6247.617763116729,1.7354493786435359,960.6572404417211,7223.903140813225,7439.411340070217
FENGYUN 1C DEB,1999-025EZ,2024-12-29T21:00:54.748224,13.9815641,0.0195077,98.1692,336.9812,311.4846,107.5656,0,U,29855,999,90844,0.0096593,0.00016164,0.0,7278.323183796194,FENGYUN 1C,6179.569557741656,1.7165470993726824,907.3231837961939,7136.339838623653,7420.306528968734
FENGYUN 1C DEB,1999-025FA,2024-12-31T11:09:20.079936,14.33187699,0.0311952,98.7028,87.9745,252.7882,166.7858,0,U,29856,999,91387,0.0078811,0.0003747,0.0,7159.232391325558,FENGYUN 1C,6028.52284751389,1.6745896798649695,788.2323913255577,6935.898705031679,7382.566077619436
FENGYUN 1C DEB,1999-025FB,2024-12-31T19:15:35.222400,13.80333191,0.0197577,98.4472,44.7581,156.7725,204.2513,0,U,29857,999,90000,0.0036917,4.431e-05,0.0,7340.8421800443175,FENGYUN 1C,6259.361757386998,1.738711599274166,969.8421800443175,7195.804022503656,7485.880337584979
FENGYUN 1C DEB,1999-025FC,2024-12-29T19:32:41.586144,13.76181196,0.0202279,99.2039,111.1873,263.3018,221.8947,0,U,29858,999,89765,0.0042853,4.805e-05,0.0,7355.599846401624,FENGYUN 1C,6278.246508025505,1.7439573633404182,984.5998464016238,7206.811508268596,7504.388184534651
FENGYUN 1C DEB,1999-025FD,2024-12-31T09:20:53.184480,13.71764526,0.030104,98.3681,238.4841,65.7311,297.4974,0,U,29859,999,89227,0.0041442,5.145e-05,0.0,7371.3799351147445,FENGYUN 1C,6298.460577189006,1.7495723825525016,1000.3799351147445,7149.47191354805,7593.287956681438
FENGYUN 1C DEB,1999-025FE,2024-12-30T17:35:27.241152,13.75173189,0.0231141,98.6257,65.9079,196.5593,293.7886,0,U,29860,999,89365,0.0073439,8.509e-05,0.0,7359.1938618947615,FENGYUN 1C,6282.848485782514,1.745235690495143,988.1938618947615,7189.0927190515395,7529.295004737983
FENGYUN 1C DEB,1999-025FK,2024-12-31T09:37:44.541408,14.76738041,0.0128177,98.9533,232.561,153.0129,19.8036,0,U,29865,999,95635,0.0015962,0.00012757,0.0,7017.7765025291255,FENGYUN 1C,5850.736249976079,1.6252045138822442,646.7765025291255,6927.824748652658,7107.728256405593
FENGYUN 1C DEB,1999-025FL,2024-12-31T16:46:28.746912,14.61659159,0.0201339,98.009,355.6598,225.3243,189.5865,0,U,29866,999,95273,0.00087724,5.779e-05,0.0,7065.958783252124,FENGYUN 1C,5911.094070732917,1.6419705752035882,694.9587832521238,6923.6934757060035,7208.224090798244
FENGYUN 1C DEB,1999-025FN,2024-12-31T19:32:36.670848,14.7204873,0.0216703,97.9984,51.1467,37.3373,20.6564,0,U,29868,999,95194,0.0016703,0.00015189,0.0,7032.672336028604,FENGYUN 1C,5869.374166843894,1.630381713012193,661.6723360286041,6880.272216705163,7185.072455352045
FENGYUN 1C DEB,1999-025FP,2024-12-31T14:19:49.255104,14.35773219,0.0088052,98.8623,280.9159,310.7455,171.2312,0,U,29869,999,93851,0.0016733,5.013e-05,0.0,7150.63498041406,FENGYUN 1C,6017.666769279223,1.6715741025775621,779.63498041406,7087.672209284518,7213.5977515436025
FENGYUN 1C DEB,1999-025FQ,2024-12-31T09:14:29.054400,14.28766231,0.0121364,98.4146,342.4233,133.2361,8.8273,0,U,29870,999,93647,0.0001575,3.87e-06,0.0,7173.994784398031,FENGYUN 1C,6047.17874816385,1.6797718744899583,802.9947843980308,7086.928314096662,7261.061254699399
FENGYUN 1C DEB,1999-025FR,2024-12-31T18:18:39.455424,14.39354161,0.0062506,98.9444,297.4679,52.6447,340.2321,0,U,29871,999,93718,0.003292,0.00010438,0.0,7138.7701042401195,FENGYUN 1C,6002.6955299136835,1.6674154249760231,767.7701042401195,7094.148507826556,7183.391700653683
FENGYUN 1C DEB,1999-025FS,2024-12-31T11:41:32.977536,14.36620685,0.0242001,98.3677,25.5268,272.1458,85.2037,0,U,29872,999,93616,0.0015802,6.459e-05,0.0,7147.822586004774,FENGYUN 1C,6014.116933167617,1.6705880369910049,776.8225860047742,6974.8445646412,7320.800607368349
FENGYUN 1C DEB,1999-025FT,2024-12-31T20:01:54.427872,13.97775422,0.0093604,99.4801,210.2527,57.4638,314.3942,0,U,29873,999,91482,0.00068348,9.56e-06,0.0,7279.645679429995,FENGYUN 1C,6181.25390689361,1.717014974137114,908.6456794299947,7211.505284012258,7347.7860748477315
FENGYUN 1C DEB,1999-025FU,2024-12-30T07:03:36.903168,14.22718093,0.011248,98.3925,270.877,292.4667,192.1206,0,U,29874,999,91895,0.0098297,0.00023526,0.0,7194.312056650267,FENGYUN 1C,6072.885999487576,1.6869127776354378,823.3120566502666,7113.390434637065,7275.233678663469
FENGYUN 1C DEB,1999-025FV,2024-12-31T03:56:39.427008,14.24749873,0.0082177,98.4554,65.2907,358.2522,20.4365,0,U,29875,999,93387,8.854e-05,1.71e-06,0.0,7187.47074552385,FENGYUN 1C,6064.225694580821,1.6845071373835614,816.4707455238504,7128.4062671783595,7246.535223869342
FENGYUN 1C DEB,1999-025FW,2024-12-31T01:13:03.375264,14.19957783,0.0060644,98.3809,69.735,305.9788,171.9572,0,U,29876,999,92996,0.00042417,8.77e-06,0.0,7203.632569951896,FENGYUN 1C,6084.691313810251,1.6901920316139585,832.6325699518957,7159.9468605946795,7247.318279309113
FENGYUN 1C DEB,1999-025FX,2024-12-31T12:55:42.074688,14.23759469,0.0047616,98.5416,15.5059,147.8204,8.3384,0,U,29877,999,93054,0.0011661,2.655e-05,0.0,7190.803553199168,FENGYUN 1C,6068.444127199242,1.6856789242220116,819.8035531991682,7156.563823000255,7225.04328339808
FENGYUN 1C DEB,1999-025FY,2024-12-30T13:57:45.333216,14.69972775,0.0067663,96.969,215.342,251.9737,107.4091,0,U,29878,999,93493,0.010504,0.00065736,0.0,7039.29199473519,FENGYUN 1C,5877.663134405575,1.6326842040015486,668.2919947351902,6991.662033311213,7086.921956159167
FENGYUN 1C DEB,1999-025GA,2024-12-31T15:01:06.567744,13.91909915,0.0237811,98.1747,318.6453,350.9273,184.1816,0,U,29880,999,90743,0.0065317,0.00010463,0.0,7300.082289331252,FENGYUN 1C,6207.301704720857,1.7242504735335713,929.0822893312516,7126.478302400436,7473.686276262066
FENGYUN 1C DEB,1999-025GB,2024-12-30T23:06:30.380832,13.57870679,0.0296145,98.7011,10.431,255.0255,131.4597,0,U,29881,999,88525,0.0046139,4.389e-05,0.0,7421.577625697124,FENGYUN 1C,6362.906955587458,1.7674741543298493,1050.577625697124,7201.791315100916,7641.363936293332
FENGYUN 1C DEB,1999-025GE,2024-12-31T11:08:01.263264,14.37798802,0.0046529,99.6092,352.2702,57.5217,93.1781,0,U,29884,999,93568,0.0026446,8.024e-05,0.0,7143.917486200893,FENGYUN 1C,6009.18902991085,1.669219174975236,772.9174862008931,7110.67755252935,7177.157419872437
FENGYUN 1C DEB,1999-025GF,2024-12-31T13:52:31.721952,14.1322208,0.0119944,98.3133,319.071,82.1429,330.4055,0,U,29885,999,92579,0.00049782,9.6e-06,0.0,7226.503741540142,FENGYUN 1C,6113.69218643779,1.6982478295660528,855.5037415401421,7139.826165062614,7313.181318017671
FENGYUN 1C DEB,1999-025GG,2024-12-31T06:22:37.041600,15.10890106,0.0011331,99.1933,111.9414,330.1251,53.772,0,U,29886,999,93732,0.019419,0.0033911,0.0,6911.621121756139,FENGYUN 1C,5718.486575487153,1.5884684931908757,540.6211217561386,6903.789563863077,6919.452679649201
FENGYUN 1C DEB,1999-025GH,2024-12-30T18:05:25.167264,14.30513957,0.0296905,98.7446,78.531,300.0705,188.8515,0,U,29887,999,93007,0.0018242,7.652e-05,0.0,7168.150389980968,FENGYUN 1C,6039.790626242287,1.677719618400635,797.1503899809677,6955.324420827238,7380.976359134698
FENGYUN 1C DEB,1999-025GJ,2024-12-31T17:50:01.698144,14.1829298,0.027891,99.1874,179.9225,287.7377,69.3539,0,U,29888,999,92596,0.0018477,5.544e-05,0.0,7209.268586549542,FENGYUN 1C,6091.833570379346,1.6921759917720407,838.2685865495423,7008.194876402089,7410.342296696995
FENGYUN 1C DEB,1999-025GK,2024-12-31T13:00:23.302368,14.12694012,0.0154885,99.4613,98.076,282.6005,193.4786,0,U,29889,999,92429,0.001066,2.165e-05,0.0,7228.304484254135,FENGYUN 1C,6115.977497466281,1.6988826381850781,857.3044842541349,7116.348890249765,7340.260078258505
FENGYUN 1C DEB,1999-025GL,2024-12-31T12:25:53.284512,14.20583405,0.0015645,99.4561,97.2418,327.2826,32.7378,0,U,29890,999,92530,0.0024777,5.289e-05,0.0,7201.517438070842,FENGYUN 1C,6082.011628312216,1.689447674531171,830.5174380708422,7190.25066403898,7212.784212102704
FENGYUN 1C DEB,1999-025GM,2024-12-31T07:53:10.043808,13.99512094,0.0065443,98.7312,18.3761,144.6948,227.1059,0,U,29891,999,91642,0.0010694,1.547e-05,0.0,7273.622164523125,FENGYUN 1C,6173.583511881649,1.7148843088560137,902.6221645231253,7226.021398991837,7321.222930054414
FENGYUN 1C DEB,1999-025GN,2024-12-31T14:46:00.096960,14.23268078,0.0218574,99.1714,130.2054,214.834,155.6821,0,U,29892,999,91708,0.011966,0.00034754,0.0,7192.458567181039,FENGYUN 1C,6070.539290348195,1.6862609139856097,821.4585671810391,7035.250123294736,7349.667011067342
FENGYUN 1C DEB,1999-025GP,2024-12-31T20:27:31.142592,13.79214955,0.017338,98.5266,130.5125,10.0503,142.7309,0,U,29893,999,90371,0.0004147,4.37e-06,0.0,7344.809502235032,FENGYUN 1C,6264.436705007568,1.7401213069465467,973.8095022350317,7217.465195085281,7472.153809384783
FENGYUN 1C DEB,1999-025GQ,2024-12-30T21:23:31.717248,13.80373877,0.0169862,99.5244,52.1562,238.0035,298.2138,0,U,29894,999,90290,0.0016262,1.848e-05,0.0,7340.697933630536,FENGYUN 1C,6259.177265057271,1.7386603514047976,969.6979336305358,7216.007370390301,7465.388496870772
FENGYUN 1C DEB,1999-025GR,2024-12-31T00:38:10.254048,14.0244396,0.0325665,99.8917,76.6093,205.4835,281.7124,0,U,29895,999,90653,0.0092536,0.00022721,0.0,7263.481427699584,FENGYUN 1C,6160.6773850681075,1.7112992736300299,892.481427699584,7026.935259784406,7500.027595614762
FENGYUN 1C DEB,1999-025GS,2024-12-30T16:27:24.048000,13.64859058,0.0240411,99.4531,260.6472,274.986,111.5626,0,U,29896,999,89307,0.0019324,1.854e-05,0.0,7396.2225495040875,FENGYUN 1C,6330.327470484766,1.7584242973568796,1025.2225495040875,7218.409223569204,7574.035875438971
FENGYUN 1C DEB,1999-025GT,2024-12-31T16:44:24.556416,13.55332321,0.0306393,98.6421,266.9448,317.9776,67.941,0,U,29897,999,88249,0.0081674,7.607e-05,0.0,7430.841157188053,FENGYUN 1C,6374.823837907546,1.7707843994187626,1059.8411571880533,7203.165385720621,7658.516928655486
FENGYUN 1C DEB,1999-025GU,2024-12-31T14:11:24.425952,13.66478882,0.0435722,98.2357,42.7434,40.2102,109.8139,0,U,29898,999,88438,0.0045377,7.225e-05,0.0,7390.376406221194,FENGYUN 1C,6322.823500610354,1.756339861280654,1019.376406221194,7068.361447374044,7712.391365068345
FENGYUN 1C DEB,1999-025GV,2024-12-30T12:23:01.055616,13.3733305,0.035279,98.6499,206.2129,232.2857,124.5808,0,U,29899,999,87443,0.00071315,4.96e-06,0.0,7497.367332694506,FENGYUN 1C,6460.62309474619,1.7946175263183861,1126.3673326945063,7232.867710564377,7761.866954824636
FENGYUN 1C DEB,1999-025GX,2024-12-31T13:05:36.404736,13.32991124,0.038098,98.7604,221.2266,67.5243,325.0406,0,U,29901,999,87318,0.00065045,4.45e-06,0.0,7513.639192634151,FENGYUN 1C,6481.667156395382,1.8004630989987174,1142.6391926341512,7227.384566673176,7799.8938185951265
FENGYUN 1C DEB,1999-025GZ,2024-12-31T14:45:24.192576,15.03780983,0.0030517,98.9459,132.5482,162.9931,197.2321,0,U,29903,999,94932,0.010137,0.00143311,0.0,6933.387115446996,FENGYUN 1C,5745.52071469929,1.5959779763053583,562.3871154469962,6912.228497986786,6954.545732907207
FENGYUN 1C DEB,1999-025HA,2024-12-31T19:01:22.603872,14.42691991,0.0212583,99.0689,16.3146,264.4791,93.2118,0,U,29904,999,94072,0.0017923,7.781e-05,0.0,7127.7549562840195,FENGYUN 1C,5988.807619434106,1.6635576720650294,756.7549562840195,6976.231003096847,7279.278909471192
FENGYUN 1C DEB,1999-025HC,2024-12-31T16:40:50.190240,14.4168455,0.0041524,98.7077,95.0908,108.3328,252.2384,0,U,29906,999,93157,0.0060239,0.00019849,0.0,7131.075126208084,FENGYUN 1C,5992.992564286938,1.6647201567463719,760.0751262080839,7101.4640498540175,7160.68620256215
FENGYUN 1C DEB,1999-025HD,2024-12-31T15:12:36.998784,14.09244509,0.008737,99.1352,62.1911,140.8564,12.1295,0,U,29907,999,91719,0.004263,7.644e-05,0.0,7240.095150229125,FENGYUN 1C,6130.947988811615,1.7030411080032264,869.0951502291246,7176.838438901573,7303.351861556676
FENGYUN 1C DEB,1999-025HF,2024-12-31T17:30:25.999776,14.46528768,0.004459,98.6372,95.4426,346.1519,166.9729,0,U,29909,999,93387,0.0055741,0.00020336,0.0,7115.1455930345965,FENGYUN 1C,5972.922889147381,1.6591452469853838,744.1455930345965,7083.419158835255,7146.872027233938
FENGYUN 1C DEB,1999-025HH,2024-12-31T14:10:51.537792,14.17459384,0.0027643,98.7503,49.2598,66.4625,96.6529,0,U,29911,999,92524,0.0024179,4.879e-05,0.0,7212.0947832618285,FENGYUN 1C,6095.416126715178,1.6931711463097716,841.0947832618285,7192.158389652457,7232.031176871199
FENGYUN 1C DEB,1999-025HJ,2024-12-31T17:34:33.165120,14.37084489,0.0046865,98.7453,91.0307,168.9691,344.2015,0,U,29912,999,93058,0.0061465,0.00018487,0.0,7146.28457990915,FENGYUN 1C,6012.175939780366,1.6700488721612128,775.2845799091501,7112.793517225406,7179.775642592895
FENGYUN 1C DEB,1999-025HK,2024-12-30T11:37:37.488288,14.06832938,0.0063373,98.7807,8.092,167.8149,345.8684,0,U,29913,999,92081,0.00092051,1.518e-05,0.0,7248.366693375995,FENGYUN 1C,6141.457563881237,1.7059604344114547,877.366693375995,7202.431619130063,7294.301767621927
FENGYUN 1C DEB,1999-025HL,2024-12-31T20:51:50.179392,14.02906342,0.0035702,98.8834,38.4748,1.843,171.786,0,U,29914,999,91936,0.00032252,4.59e-06,0.0,7261.885366017541,FENGYUN 1C,6158.6468957578945,1.7107352488216374,890.885366017541,7235.958982883785,7287.811749151297
FENGYUN 1C DEB,1999-025HN,2024-12-31T20:59:01.433760,13.56433514,0.0272565,99.2292,41.9328,62.3703,109.4208,0,U,29916,999,88762,0.0015636,1.361e-05,0.0,7426.818894514836,FENGYUN 1C,6369.64856664354,1.76934682406765,1055.8188945148358,7224.389805316492,7629.24798371318
FENGYUN 1C DEB,1999-025HP,2024-12-31T11:05:05.524800,13.69293418,0.0228956,98.9038,248.0923,318.3218,217.8652,0,U,29917,999,89389,0.0046889,4.852e-05,0.0,7380.245822338668,FENGYUN 1C,6309.8271521797105,1.752729764494364,1009.2458223386684,7211.270666088731,7549.220978588606
FENGYUN 1C DEB,1999-025HQ,2024-12-31T11:29:22.076736,14.29810098,0.0014994,98.8758,75.6225,247.4757,123.9201,0,U,29918,999,92839,0.0039305,0.00010082,0.0,7170.502661942136,FENGYUN 1C,6042.763860937121,1.6785455169269778,799.502661942136,7159.75121025082,7181.254113633451
FENGYUN 1C DEB,1999-025HR,2024-12-31T18:31:55.193376,13.84885216,0.0137671,98.4503,188.7233,210.4382,161.0362,0,U,29919,999,90746,0.00075466,8.79e-06,0.0,7324.747450367112,FENGYUN 1C,6238.787654295647,1.7329965706376798,953.7474503671119,7223.906919743163,7425.58798099106
FENGYUN 1C DEB,1999-025HS,2024-12-30T20:41:31.278048,14.02160306,0.0126834,98.4251,240.5793,180.8585,179.2383,0,U,29920,999,91445,0.0027127,4.414e-05,0.0,7264.460985739222,FENGYUN 1C,6161.923676790606,1.7116454657751683,893.4609857392225,7172.322921272697,7356.5990502057475
FENGYUN 1C DEB,1999-025HT,2024-12-31T13:28:55.147296,14.0603197,0.0045467,98.7932,16.6277,322.9334,200.6439,0,U,29921,999,92010,0.0013132,2.131e-05,0.0,7251.119195366565,FENGYUN 1C,6144.956140789146,1.7069322613303184,880.1191953665648,7218.150531720991,7284.087859012137
FENGYUN 1C DEB,1999-025HU,2024-12-31T09:42:25.234272,13.98306453,0.0093322,99.1819,58.3998,236.1356,123.0901,0,U,29922,999,91600,0.00039152,5.34e-06,0.0,7277.802515395564,FENGYUN 1C,6178.906469079538,1.7163629080776492,906.8025153955641,7209.8846067613895,7345.720424029739
FENGYUN 1C DEB,1999-025HV,2024-12-31T19:39:02.503872,14.129686,0.0018333,98.6978,18.8113,78.9704,95.0876,0,U,29923,999,92388,0.0015387,2.83e-05,0.0,7227.367983158412,FENGYUN 1C,6114.7889544023565,1.698552487333988,856.3679831584122,7214.118049434887,7240.617916881936
FENGYUN 1C DEB,1999-025HW,2024-12-31T19:39:14.559264,14.08750163,0.0027392,98.7533,24.1236,153.6415,20.427,0,U,29924,999,92337,0.00026899,4.23e-06,0.0,7241.7888041164615,FENGYUN 1C,6133.099406212712,1.7036387239479756,870.7888041164615,7221.952096224225,7261.625512008697
FENGYUN 1C DEB,1999-025HY,2024-12-31T20:01:59.280096,14.3225953,0.0251435,98.2635,4.8433,251.7431,231.3456,0,U,29926,999,93627,0.00097441,3.68e-05,0.0,7162.325061766535,FENGYUN 1C,6032.429603172103,1.6756748897700287,791.3250617665353,6982.2391415760085,7342.410981957062
FENGYUN 1C DEB,1999-025HZ,2024-12-31T17:35:29.466816,14.58707645,0.0021403,99.0886,347.1016,194.4797,339.5277,0,U,29927,999,93573,0.0076342,0.00035862,0.0,7075.486966024051,FENGYUN 1C,5923.0544364476555,1.6452928990132376,704.4869660240511,7060.34330127067,7090.630630777432
FENGYUN 1C DEB,1999-025JA,2024-12-31T19:25:23.185632,13.87257778,0.0143791,99.6045,15.5182,302.0653,233.4814,0,U,29928,999,90693,0.0026396,3.321e-05,0.0,7316.393619720164,FENGYUN 1C,6228.11774798884,1.7300327077746778,945.3936197201638,7211.190464222846,7421.596775217482
FENGYUN 1C DEB,1999-025JB,2024-12-31T18:50:37.314240,13.99037016,0.0133044,98.6285,299.2754,63.4702,326.7934,0,U,29929,999,91114,0.0049203,7.643e-05,0.0,7275.268698194322,FENGYUN 1C,6175.679906526049,1.7154666407016803,904.2686981943216,7178.475613326065,7372.061783062578
FENGYUN 1C DEB,1999-025JC,2024-12-31T09:37:25.744224,14.20258663,0.0164608,99.0916,233.6387,322.2128,212.9274,0,U,29930,999,92973,0.00077274,1.844e-05,0.0,7202.615147065409,FENGYUN 1C,6083.402279657394,1.6898339665714983,831.6151470654086,7084.054339652594,7321.175954478223
FENGYUN 1C DEB,1999-025JD,2024-12-31T14:27:16.878816,14.03627954,0.0031373,98.9038,43.863,341.0305,172.5885,0,U,29931,999,91956,0.00037695,5.51e-06,0.0,7259.396238839187,FENGYUN 1C,6155.48070525059,1.7098557514584973,888.3962388391874,7236.621335019077,7282.1711426592965
FENGYUN 1C DEB,1999-025JE,2024-12-30T23:44:52.571904,14.1614605,0.0037857,98.6489,20.7152,346.626,33.4206,0,U,29932,999,92675,0.00085914,1.668e-05,0.0,7216.55309265474,FENGYUN 1C,6101.069016290631,1.6947413934140643,845.5530926547399,7189.233387611876,7243.872797697602
FENGYUN 1C DEB,1999-025JF,2024-12-31T11:08:19.944672,14.52315755,0.0005509,98.7585,85.0968,322.7009,166.3523,0,U,29933,999,93455,0.007335,0.0002992,0.0,7096.232052890986,FENGYUN 1C,5949.122811931047,1.652534114425291,725.2320528909859,7092.322738653048,7100.141367128923
FENGYUN 1C DEB,1999-025JG,2024-12-31T18:26:13.650720,14.59745129,0.0107668,98.935,20.2439,232.6887,126.446,0,U,29934,999,94717,0.0024603,0.00012695,0.0,7072.134063661852,FENGYUN 1C,5918.84474662793,1.6441235407299806,701.1340636618525,6995.9898106252185,7148.278316698487
FENGYUN 1C DEB,1999-025JH,2024-12-30T18:07:48.787392,14.13985112,0.0152033,98.5019,79.3754,133.1573,347.403,0,U,29935,999,92638,0.00042842,8.69e-06,0.0,7223.903737904096,FENGYUN 1C,6110.3930408267,1.697331400229639,852.9037379040956,7114.076562205618,7333.730913602573
FENGYUN 1C DEB,1999-025JJ,2024-12-30T18:21:49.969152,14.34771443,0.0115712,98.6302,112.7406,133.9467,227.1336,0,U,29936,999,93954,0.00064311,1.921e-05,0.0,7153.963037163836,FENGYUN 1C,6021.8683821388,1.6727412172607778,782.9630371638359,7071.183100068206,7236.742974259465
FENGYUN 1C DEB,1999-025JK,2024-12-31T12:26:06.101952,14.04265802,0.0031022,98.8346,31.5681,268.5812,234.0481,0,U,29937,999,92076,0.00019274,2.64e-06,0.0,7257.197822189142,FENGYUN 1C,6152.684752339616,1.7090790978721158,886.1978221891422,7234.684543105147,7279.7111012731375
