OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025AQG,2024-12-31T18:26:15.265536,14.56494899,.0040176,98.9628,127.8176,304.3576,55.3822,0,U,30674,999,92256,.14067E-1,.63782E-3,0
FENGYUN 1C DEB,1999-025AQH,2024-12-30T21:19:34.235616,14.23858642,.0055493,98.7731,79.1442,98.0716,323.2156,0,U,30675,999,91949,.43445E-2,.10076E-3,0
FENGYUN 1C DEB,1999-025AQJ,2024-12-30T21:29:59.072640,13.71952030,.0478687,98.2981,231.0304,267.6968,86.9320,0,U,30676,999,89164,.40318E-2,.8306E-4,0
FENGYUN 1C DEB,1999-025AQK,2024-12-30T02:51:44.925408,14.34576957,.0070462,98.2857,57.9964,166.7064,223.3884,0,U,30677,999,93038,.32739E-2,.9478E-4,0
FENGYUN 1C DEB,1999-025AQL,2024-12-31T19:18:12.250080,14.17431453,.0078686,99.0778,312.0626,135.5180,254.6177,0,U,30678,999,90962,.79515E-2,.16599E-3,0
FENGYUN 1C DEB,1999-025AQM,2024-12-27T00:17:22.283808,13.79000943,.017202,99.4203,50.2824,283.1088,195.3127,0,U,30679,999,89684,.15157E-2,.1682E-4,0
FENGYUN 1C DEB,1999-025AQN,2024-12-31T22:26:24.378432,13.52310903,.0327362,99.6066,52.3155,315.2458,42.2686,0,U,30680,999,87572,.15062E-1,.13902E-3,0
FENGYUN 1C DEB,1999-025AQR,2024-12-31T06:39:04.629888,13.98184380,.0145748,99.4257,1.4112,89.0047,31.2866,0,U,30683,999,90705,.34695E-2,.5367E-4,0
FENGYUN 1C DEB,1999-025AQS,2024-12-31T08:25:03.623232,13.65894936,.0237798,99.5543,46.5446,80.9616,281.8356,0,U,30684,999,88898,.24541E-2,.2404E-4,0
FENGYUN 1C DEB,1999-025AQU,2024-12-31T17:17:20.175360,14.67553315,.0159188,99.0177,157.0369,113.3715,14.5116,0,U,30686,999,94514,.32284E-2,.2218E-3,0
